Player,season,Pos,Age,G,MP,PER,TS%,USG%,BPM,VORP,WS,OWS,DWS,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%,PER_next
Jeremy Lin,2015,PG,26.0,74.0,1907.0,15.6,0.539,21.9,-0.4,0.8,2.7,1.8,0.8,11.2,2.6,4.6,1.1,0.4,2.2,0.424,0.369,0.795,13.8
Jeremy Lin,2016,SG,27.0,78.0,2048.0,13.8,0.534,22.2,-0.9,0.5,3.5,1.3,2.3,11.7,3.2,3.0,0.7,0.5,1.9,0.412,0.336,0.815,19.2
Jeremy Sochan,2023,PF,19.0,56.0,1458.0,11.4,0.509,19.8,-4.0,-0.7,0.2,-0.5,0.7,11.0,5.3,2.5,0.8,0.4,1.7,0.453,0.246,0.698,11.4
Jeremy Sochan,2024,PF,20.0,74.0,2193.0,11.4,0.513,18.8,-3.4,-0.8,1.4,-0.5,1.9,11.6,6.4,3.4,0.8,0.5,1.9,0.438,0.308,0.771,15.9
Jerian Grant,2016,PG,23.0,76.0,1265.0,11.2,0.479,19.0,-3.1,-0.3,0.8,-0.2,1.0,5.6,1.9,2.3,0.7,0.1,1.1,0.394,0.22,0.78,13.2
Jerian Grant,2017,PG,24.0,63.0,1028.0,13.2,0.555,16.0,0.1,0.6,2.5,1.4,1.2,5.9,1.8,1.9,0.7,0.1,0.7,0.425,0.366,0.89,14.3
Jericho Sims,2022,PF,23.0,41.0,555.0,11.6,0.674,6.9,-1.7,0.0,1.5,0.7,0.8,2.2,4.1,0.5,0.3,0.5,0.5,0.722,,0.414,13.8
Jericho Sims,2023,C,24.0,52.0,812.0,13.8,0.78,7.4,-0.5,0.3,2.6,1.6,0.9,3.4,4.7,0.5,0.3,0.5,0.5,0.776,0.0,0.75,10.9
Jericho Sims,2024,C,25.0,45.0,585.0,10.9,0.702,6.0,-1.8,0.0,1.5,0.9,0.7,2.0,3.3,0.6,0.2,0.4,0.4,0.691,,0.667,10.0
Jerome Robinson,2019,SG,22.0,63.0,979.0,7.4,0.476,16.4,-3.9,-0.5,0.2,-0.6,0.8,3.4,1.2,0.6,0.3,0.1,0.4,0.4,0.316,0.667,7.4
Jerome Robinson,2020,SG,22.0,63.0,979.0,7.4,0.476,16.4,-3.9,-0.5,0.2,-0.6,0.8,5.1,2.0,1.4,0.4,0.3,0.8,0.371,0.32,0.702,5.7
Jerryd Bayless,2015,PG,26.0,77.0,1717.0,11.1,0.519,18.6,-2.1,0.0,2.4,0.3,2.0,7.8,2.7,3.0,0.8,0.2,1.7,0.426,0.308,0.883,12.4
Jerryd Bayless,2016,SG,27.0,52.0,1505.0,12.4,0.568,16.4,-0.8,0.4,2.4,1.8,0.6,10.4,2.7,3.1,0.9,0.2,1.4,0.423,0.437,0.778,7.5
Jevon Carter,2019,PG,24.0,58.0,945.0,11.3,0.563,12.9,0.6,0.6,1.8,0.8,1.0,4.4,1.7,1.8,0.7,0.3,0.8,0.303,0.333,0.813,11.3
Jevon Carter,2020,PG,24.0,58.0,945.0,11.3,0.563,12.9,0.6,0.6,1.8,0.8,1.0,4.9,2.0,1.4,0.8,0.3,0.6,0.416,0.425,0.852,12.2
Jevon Carter,2021,PG,25.0,60.0,717.0,12.2,0.548,15.0,0.5,0.5,1.6,0.7,0.8,4.1,1.5,1.2,0.5,0.2,0.3,0.422,0.371,0.571,9.6
Jevon Carter,2022,PG,26.0,66.0,905.0,9.6,0.531,14.0,-2.2,-0.1,1.2,0.5,0.7,4.2,1.7,1.5,0.4,0.2,0.5,0.387,0.388,0.833,10.9
Jevon Carter,2023,PG,27.0,81.0,1810.0,10.9,0.56,15.3,-0.6,0.6,3.5,1.2,2.3,8.0,2.5,2.4,0.8,0.4,1.0,0.423,0.421,0.816,8.5
Jevon Carter,2024,PG,28.0,72.0,1004.0,8.5,0.485,17.7,-4.0,-0.5,0.2,-0.5,0.7,5.0,0.8,1.3,0.5,0.2,0.5,0.378,0.329,0.571,12.2
Jimmy Butler,2015,SG,25.0,65.0,2513.0,21.3,0.583,21.6,4.6,4.2,11.2,8.2,3.0,20.0,5.8,3.3,1.8,0.6,1.4,0.462,0.378,0.834,21.3
Jimmy Butler,2016,SG,26.0,67.0,2474.0,21.3,0.562,24.4,4.4,3.9,9.1,6.5,2.7,20.9,5.3,4.8,1.6,0.6,2.0,0.454,0.312,0.832,25.1
Jimmy Butler,2017,SF,27.0,76.0,2809.0,25.1,0.586,26.5,7.3,6.6,13.8,10.1,3.8,23.9,6.2,5.5,1.9,0.4,2.1,0.455,0.367,0.865,23.7
Jimmy Butler,2018,SG,28.0,59.0,2164.0,23.7,0.59,24.9,5.8,4.2,8.9,7.1,1.8,22.2,5.3,4.9,2.0,0.4,1.8,0.474,0.35,0.854,23.6
Jimmy Butler,2019,SF,30.0,58.0,1959.0,23.6,0.585,25.1,5.4,3.7,9.0,6.3,2.7,18.7,5.3,4.0,1.9,0.6,1.5,0.462,0.347,0.855,23.6
Jimmy Butler,2020,SF,30.0,58.0,1959.0,23.6,0.585,25.1,5.4,3.7,9.0,6.3,2.7,19.9,6.7,6.0,1.8,0.6,2.2,0.455,0.244,0.834,26.5
Jimmy Butler,2021,SF,31.0,52.0,1745.0,26.5,0.607,26.6,7.7,4.3,9.3,6.6,2.7,21.5,6.9,7.1,2.1,0.3,2.1,0.497,0.245,0.863,23.6
Jimmy Butler,2022,SF,32.0,57.0,1931.0,23.6,0.592,26.5,6.3,4.0,9.2,6.2,2.9,21.4,5.9,5.5,1.6,0.5,2.1,0.48,0.233,0.87,27.6
Jimmy Butler,2023,PF,33.0,64.0,2138.0,27.6,0.647,25.6,8.7,5.8,12.3,9.4,2.9,22.9,5.9,5.3,1.8,0.3,1.6,0.539,0.35,0.85,22.0
Jimmy Butler,2024,PF,34.0,60.0,2042.0,22.0,0.626,24.0,4.6,3.4,9.1,6.4,2.7,20.8,5.3,5.0,1.3,0.3,1.7,0.499,0.414,0.858,22.4
Joakim Noah,2015,C,29.0,67.0,2049.0,15.3,0.482,13.7,2.1,2.1,5.6,2.4,3.1,7.2,9.6,4.7,0.7,1.1,1.8,0.445,0.0,0.603,14.1
Joakim Noah,2016,C,30.0,29.0,635.0,14.1,0.406,14.2,1.6,0.6,1.1,0.0,1.1,4.3,8.8,3.8,0.6,1.0,1.8,0.383,0.0,0.489,15.2
Jock Landale,2022,C,26.0,54.0,589.0,16.0,0.597,18.1,-0.4,0.2,1.5,1.0,0.4,4.9,2.6,0.8,0.2,0.3,0.6,0.495,0.326,0.829,16.4
Jock Landale,2023,C,27.0,69.0,979.0,16.4,0.595,19.3,-1.1,0.2,2.7,1.5,1.2,6.6,4.1,1.0,0.2,0.4,0.9,0.528,0.25,0.752,15.6
Jock Landale,2024,C,28.0,56.0,763.0,15.6,0.584,14.8,-0.1,0.4,2.3,1.4,0.9,4.9,3.1,1.2,0.4,0.6,0.6,0.515,0.25,0.8,16.0
Jodie Meeks,2015,SG,27.0,60.0,1462.0,14.1,0.548,20.1,-0.5,0.5,3.1,2.2,0.9,11.1,1.7,1.3,1.0,0.1,1.0,0.416,0.349,0.906,13.1
Jodie Meeks,2017,SG,29.0,36.0,738.0,13.1,0.567,19.4,-1.8,0.1,1.1,0.5,0.6,9.1,2.1,1.3,0.9,0.1,1.0,0.402,0.409,0.878,12.4
Joe Harris,2015,SG,23.0,51.0,493.0,5.6,0.537,14.1,-5.6,-0.4,0.2,0.0,0.2,2.7,0.8,0.5,0.1,0.0,0.5,0.4,0.369,0.6,9.0
Joe Harris,2017,SG,25.0,52.0,1138.0,9.0,0.558,16.5,-3.5,-0.4,0.8,0.1,0.6,8.2,2.8,1.0,0.6,0.2,1.1,0.425,0.385,0.714,13.3
Joe Harris,2018,SG,26.0,78.0,1975.0,13.3,0.634,16.6,0.1,1.0,4.0,3.0,0.9,10.8,3.3,1.6,0.4,0.3,1.2,0.491,0.419,0.827,13.3
Joe Harris,2019,SF,28.0,69.0,2123.0,13.3,0.606,18.3,-0.2,1.0,4.3,2.5,1.8,13.7,3.8,2.4,0.5,0.2,1.6,0.5,0.474,0.827,13.3
Joe Harris,2020,SF,28.0,69.0,2123.0,13.3,0.606,18.3,-0.2,1.0,4.3,2.5,1.8,14.5,4.3,2.1,0.6,0.2,1.5,0.486,0.424,0.719,14.1
Joe Harris,2021,SF,29.0,69.0,2141.0,14.1,0.663,16.2,0.4,1.3,5.2,4.1,1.1,14.1,3.6,1.9,0.7,0.2,0.9,0.505,0.475,0.778,10.6
Joe Ingles,2015,SF,27.0,79.0,1673.0,9.6,0.533,12.9,-1.2,0.3,2.2,0.5,1.6,5.0,2.2,2.3,0.9,0.1,1.2,0.415,0.356,0.75,10.3
Joe Ingles,2016,SF,28.0,81.0,1241.0,10.3,0.572,13.5,0.2,0.7,2.3,0.7,1.6,4.2,1.9,1.2,0.7,0.0,0.8,0.426,0.386,0.722,12.4
Joe Ingles,2017,SF,29.0,82.0,1972.0,12.4,0.604,13.9,1.6,1.8,5.0,2.0,3.0,7.1,3.2,2.7,1.2,0.1,1.3,0.452,0.441,0.735,14.4
Joe Ingles,2018,SF,30.0,82.0,2578.0,14.4,0.623,15.9,2.3,2.8,7.6,4.0,3.6,11.5,4.2,4.8,1.1,0.2,1.9,0.467,0.44,0.795,12.6
Joe Ingles,2019,PF,32.0,72.0,2137.0,12.6,0.595,15.1,0.7,1.5,4.8,2.7,2.1,12.1,4.0,5.7,1.2,0.2,2.4,0.448,0.391,0.707,12.6
Joe Ingles,2020,PF,32.0,72.0,2137.0,12.6,0.595,15.1,0.7,1.5,4.8,2.7,2.1,9.8,3.9,5.2,0.9,0.2,2.0,0.445,0.399,0.787,15.9
Joe Ingles,2021,SF,33.0,67.0,1867.0,15.9,0.672,16.6,3.5,2.6,7.0,4.7,2.3,12.1,3.6,4.7,0.7,0.2,1.7,0.489,0.451,0.844,10.0
Joe Ingles,2022,SF,34.0,45.0,1122.0,10.0,0.551,13.2,-0.3,0.5,2.2,1.3,0.9,7.2,2.9,3.5,0.5,0.1,1.0,0.404,0.347,0.773,10.7
Joe Ingles,2023,SF,35.0,46.0,1044.0,10.7,0.616,12.6,-0.7,0.3,2.3,1.1,1.2,6.9,2.8,3.3,0.7,0.1,1.2,0.435,0.409,0.857,10.6
Joe Johnson,2015,SG,33.0,80.0,2791.0,14.1,0.523,20.3,-0.1,1.3,4.1,2.6,1.5,14.4,4.8,3.7,0.7,0.2,1.7,0.435,0.359,0.801,12.0
Joe Johnson,2016,SF,34.0,81.0,2703.0,12.0,0.538,17.9,-1.9,0.1,2.7,1.9,0.8,12.2,3.6,3.9,0.8,0.0,2.0,0.439,0.383,0.831,12.8
Joe Johnson,2017,SF,35.0,78.0,1843.0,12.8,0.542,18.5,0.4,1.1,3.8,1.7,2.1,9.2,3.1,1.8,0.5,0.2,0.9,0.436,0.411,0.818,8.1
Joe Young,2016,PG,23.0,41.0,384.0,9.9,0.428,24.4,-4.7,-0.3,-0.1,-0.5,0.5,3.8,1.2,1.6,0.4,0.0,0.8,0.367,0.217,0.8,11.4
Joe Young,2017,PG,24.0,33.0,135.0,11.4,0.433,27.8,-5.2,-0.1,-0.1,-0.2,0.1,2.1,0.5,0.5,0.1,0.0,0.2,0.361,0.217,0.733,10.1
Joel Embiid,2017,C,22.0,31.0,786.0,24.1,0.584,36.0,4.5,1.3,1.9,0.5,1.5,20.2,7.8,2.1,0.9,2.5,3.8,0.466,0.367,0.783,22.9
Joel Embiid,2018,C,23.0,63.0,1912.0,22.9,0.573,33.4,3.3,2.6,6.2,2.3,3.8,22.9,11.0,3.2,0.6,1.8,3.7,0.483,0.308,0.769,25.8
Joel Embiid,2019,C,25.0,51.0,1506.0,25.8,0.59,32.9,4.7,2.5,6.0,3.3,2.7,27.5,13.6,3.7,0.7,1.9,3.5,0.484,0.3,0.804,25.8
Joel Embiid,2020,C,25.0,51.0,1506.0,25.8,0.59,32.9,4.7,2.5,6.0,3.3,2.7,23.0,11.6,3.0,0.9,1.3,3.1,0.477,0.331,0.807,30.3
Joel Embiid,2021,C,26.0,51.0,1585.0,30.3,0.636,35.3,7.5,3.8,8.8,5.6,3.2,28.5,10.6,2.8,1.0,1.4,3.1,0.513,0.377,0.859,31.2
Joel Embiid,2022,C,27.0,68.0,2297.0,31.2,0.616,37.2,9.2,6.5,12.0,7.9,4.1,30.6,11.7,4.2,1.1,1.5,3.1,0.499,0.371,0.814,31.4
Joel Embiid,2023,C,28.0,66.0,2284.0,31.4,0.655,37.0,9.2,6.4,12.3,8.4,3.9,33.1,10.2,4.2,1.0,1.7,3.4,0.548,0.33,0.857,34.1
Joffrey Lauvergne,2015,C,23.0,24.0,268.0,10.5,0.459,19.9,-5.6,-0.2,0.1,-0.2,0.3,3.9,3.2,0.5,0.3,0.4,0.9,0.404,0.188,0.643,15.7
Joffrey Lauvergne,2016,C,24.0,59.0,1041.0,15.7,0.567,19.5,-1.6,0.1,2.3,1.6,0.7,7.9,4.9,0.9,0.2,0.3,0.9,0.513,0.245,0.899,12.6
Joffrey Lauvergne,2017,C,25.0,70.0,980.0,12.6,0.509,18.5,-2.2,-0.1,1.5,0.4,1.1,5.4,3.6,1.0,0.4,0.1,0.8,0.44,0.337,0.63,16.5
John Collins,2018,PF,20.0,74.0,1785.0,18.3,0.62,17.9,-0.2,0.8,5.4,3.4,2.0,10.5,7.3,1.3,0.6,1.1,1.4,0.576,0.34,0.715,23.5
John Collins,2019,PF,22.0,41.0,1363.0,23.5,0.659,22.7,3.1,1.7,4.9,3.8,1.2,19.5,9.8,2.0,0.4,0.6,2.0,0.56,0.348,0.763,23.5
John Collins,2020,PF,22.0,41.0,1363.0,23.5,0.659,22.7,3.1,1.7,4.9,3.8,1.2,21.6,10.1,1.5,0.8,1.6,1.8,0.583,0.401,0.8,20.6
John Collins,2021,PF,23.0,63.0,1848.0,20.6,0.645,22.2,2.3,2.0,6.7,4.8,1.9,17.6,7.4,1.2,0.5,1.0,1.3,0.556,0.399,0.833,18.7
John Collins,2022,PF,24.0,54.0,1663.0,18.7,0.61,20.5,1.5,1.5,5.1,3.6,1.4,16.2,7.8,1.8,0.6,1.0,1.1,0.526,0.364,0.793,13.6
John Collins,2023,PF,25.0,71.0,2130.0,13.6,0.593,17.1,-1.3,0.4,4.2,2.1,2.1,13.1,6.5,1.2,0.6,1.0,1.1,0.508,0.292,0.803,17.5
John Collins,2024,PF,26.0,68.0,1901.0,17.5,0.621,20.4,-0.9,0.5,4.4,3.1,1.3,15.1,8.5,1.1,0.6,0.9,1.4,0.532,0.371,0.795,19.0
John Henson,2015,C,24.0,67.0,1228.0,18.0,0.578,18.1,0.7,0.8,3.6,1.3,2.4,7.0,4.7,0.9,0.4,2.0,1.3,0.566,,0.569,18.6
John Henson,2016,C,25.0,57.0,960.0,18.6,0.58,19.1,0.2,0.5,2.3,1.2,1.1,7.0,3.9,0.9,0.3,1.9,1.1,0.564,0.0,0.59,15.3
John Henson,2017,C,26.0,58.0,1123.0,15.3,0.55,16.6,-1.6,0.1,2.7,1.2,1.6,6.8,5.1,1.0,0.5,1.3,0.9,0.515,0.0,0.692,15.7
John Henson,2018,C,27.0,76.0,1970.0,15.7,0.582,15.0,-0.9,0.5,4.9,2.8,2.2,8.8,6.8,1.5,0.6,1.4,1.1,0.572,0.143,0.57,17.0
John Henson,2019,C,29.0,40.0,600.0,17.0,0.578,16.3,0.9,0.4,1.4,0.6,0.8,5.6,5.1,1.0,0.5,0.8,0.9,0.463,0.355,0.6,17.0
John Jenkins,2015,SG,23.0,24.0,297.0,15.9,0.629,17.8,0.3,0.2,0.9,0.6,0.3,5.6,1.6,0.5,0.4,0.0,0.3,0.495,0.404,0.842,10.0
John Konchar,2021,SG,24.0,43.0,575.0,14.8,0.608,12.4,1.2,0.5,1.7,0.9,0.8,4.3,3.0,1.1,0.7,0.2,0.4,0.5,0.375,0.833,14.0
John Konchar,2022,SG,25.0,72.0,1292.0,14.0,0.615,9.9,1.5,1.2,4.2,2.4,1.8,4.8,4.6,1.5,0.6,0.3,0.4,0.515,0.413,0.551,10.8
John Konchar,2023,SF,26.0,72.0,1494.0,10.8,0.542,10.4,0.5,0.9,3.5,1.0,2.5,5.1,4.3,1.4,1.1,0.3,0.5,0.431,0.339,0.778,11.4
John Konchar,2024,SF,27.0,55.0,1173.0,11.4,0.537,9.7,-0.4,0.5,2.2,0.5,1.7,4.3,4.7,2.0,0.9,0.9,0.8,0.423,0.317,0.84,12.1
John Wall,2015,PG,24.0,79.0,2837.0,19.9,0.523,26.1,3.6,4.0,7.8,3.6,4.2,17.6,4.6,10.0,1.7,0.6,3.8,0.445,0.3,0.785,19.8
John Wall,2016,PG,25.0,77.0,2784.0,19.8,0.51,28.6,3.5,3.9,5.7,2.2,3.5,19.9,4.9,10.2,1.9,0.8,4.1,0.424,0.351,0.791,23.2
John Wall,2017,PG,26.0,78.0,2836.0,23.2,0.541,30.6,4.7,4.8,8.8,5.8,3.0,23.1,4.2,10.7,2.0,0.6,4.1,0.451,0.327,0.801,19.1
John Wall,2018,PG,27.0,41.0,1410.0,19.1,0.515,29.1,3.0,1.8,2.7,1.2,1.5,19.4,3.7,9.6,1.4,1.1,3.9,0.42,0.371,0.726,15.4
John Wall,2021,PG,30.0,40.0,1288.0,15.4,0.503,31.7,-0.7,0.4,-0.2,-1.0,0.8,20.6,3.2,6.9,1.1,0.8,3.5,0.404,0.317,0.749,13.6
Johnny Davis,2023,SG,20.0,28.0,423.0,7.2,0.446,20.5,-7.4,-0.6,-0.3,-0.6,0.3,5.8,2.3,1.0,0.4,0.3,0.6,0.386,0.243,0.519,6.2
Johnny Davis,2024,SG,21.0,50.0,613.0,6.2,0.462,12.2,-6.6,-0.7,-0.1,-0.3,0.2,3.0,1.4,0.6,0.4,0.2,0.3,0.403,0.35,0.583,10.2
Johnny Juzang,2024,SG,22.0,20.0,372.0,9.6,0.62,14.5,-3.7,-0.2,0.4,0.4,0.0,7.2,1.8,1.2,0.2,0.1,0.7,0.464,0.416,0.714,11.8
Johnny O'Bryant,2015,PF,21.0,34.0,368.0,3.8,0.379,19.2,-9.5,-0.7,-0.5,-0.8,0.3,2.9,1.9,0.5,0.1,0.1,0.7,0.367,,0.444,7.4
Johnny O'Bryant,2016,PF,22.0,66.0,857.0,7.4,0.441,13.5,-5.9,-0.8,0.3,-0.2,0.4,3.0,2.7,0.5,0.3,0.1,0.5,0.411,1.0,0.675,11.9
Jon Leuer,2015,PF,25.0,63.0,824.0,11.9,0.478,18.6,-2.8,-0.1,1.3,0.2,1.2,4.5,3.3,0.7,0.3,0.1,0.6,0.443,0.241,0.627,16.2
Jon Leuer,2016,PF,26.0,67.0,1255.0,16.2,0.555,19.8,0.0,0.6,2.7,1.4,1.3,8.5,5.6,1.1,0.6,0.4,1.1,0.481,0.382,0.762,14.2
Jonas Jerebko,2015,PF,27.0,75.0,1230.0,15.0,0.549,16.2,0.9,0.9,3.5,2.0,1.4,6.0,3.8,0.9,0.6,0.2,0.6,0.446,0.386,0.848,10.3
Jonas Jerebko,2016,PF,28.0,78.0,1176.0,10.3,0.531,13.5,-2.0,0.0,2.4,0.9,1.5,4.4,3.7,0.8,0.3,0.3,0.7,0.413,0.398,0.782,9.3
Jonas Jerebko,2017,PF,29.0,78.0,1232.0,9.3,0.537,11.4,-2.4,-0.1,2.1,0.8,1.3,3.8,3.5,0.9,0.3,0.2,0.5,0.435,0.346,0.703,13.2
Jonas Valančiūnas,2015,C,22.0,80.0,2096.0,20.6,0.623,19.1,0.5,1.3,8.2,5.8,2.4,12.0,8.7,0.5,0.4,1.2,1.4,0.572,0.0,0.786,22.6
Jonas Valančiūnas,2016,C,23.0,60.0,1557.0,22.6,0.61,20.9,1.7,1.4,6.9,4.5,2.4,12.8,9.1,0.7,0.4,1.3,1.4,0.565,,0.761,20.1
Jonas Valančiūnas,2017,C,24.0,80.0,2066.0,20.1,0.601,19.5,0.3,1.2,7.9,4.9,3.0,12.0,9.5,0.7,0.5,0.8,1.3,0.557,0.5,0.811,22.5
Jonas Valančiūnas,2018,C,25.0,77.0,1727.0,22.5,0.628,22.7,2.4,1.9,7.6,4.6,3.0,12.7,8.6,1.1,0.4,0.9,1.5,0.568,0.405,0.806,22.2
Jonas Valančiūnas,2019,C,27.0,70.0,1845.0,22.2,0.631,21.5,2.4,2.0,7.0,4.2,2.8,15.6,8.6,1.4,0.4,1.1,1.8,0.559,0.292,0.795,22.2
Jonas Valančiūnas,2020,C,27.0,70.0,1845.0,22.2,0.631,21.5,2.4,2.0,7.0,4.2,2.8,14.9,11.3,1.9,0.4,1.1,1.8,0.585,0.352,0.74,24.4
Jonas Valančiūnas,2021,C,28.0,62.0,1755.0,24.4,0.636,22.4,3.0,2.2,7.8,5.1,2.6,17.1,12.5,1.8,0.6,0.9,1.6,0.592,0.368,0.773,21.2
Jonas Valančiūnas,2022,C,29.0,74.0,2240.0,21.2,0.617,23.8,1.9,2.2,7.3,4.6,2.7,17.8,11.4,2.6,0.6,0.8,2.4,0.544,0.361,0.82,19.3
Jonas Valančiūnas,2023,C,30.0,79.0,1968.0,19.3,0.61,23.4,-0.4,0.8,5.8,2.8,3.0,14.1,10.2,1.8,0.3,0.7,2.0,0.547,0.349,0.826,19.8
Jonas Valančiūnas,2024,C,31.0,82.0,1925.0,19.8,0.619,20.8,1.2,1.6,7.1,3.9,3.1,12.2,8.8,2.1,0.4,0.8,1.4,0.559,0.308,0.785,20.8
Jonathan Isaac,2018,PF,20.0,27.0,536.0,9.8,0.465,15.0,-1.4,0.1,0.2,-0.6,0.8,5.4,3.7,0.7,1.2,1.1,1.0,0.379,0.348,0.76,17.3
Jonathan Isaac,2019,PF,22.0,34.0,980.0,17.3,0.552,18.3,2.3,1.1,2.5,0.6,1.9,9.6,5.5,1.1,0.8,1.3,1.0,0.429,0.323,0.815,17.3
Jonathan Isaac,2020,PF,22.0,34.0,980.0,17.3,0.552,18.3,2.3,1.1,2.5,0.6,1.9,11.9,6.8,1.4,1.6,2.3,1.4,0.47,0.34,0.779,19.2
Jonathan Isaac,2024,PF,26.0,58.0,914.0,19.2,0.61,16.7,3.8,1.4,3.6,1.5,2.1,6.8,4.5,0.5,0.7,1.2,0.5,0.51,0.375,0.72,16.6
Jonathan Kuminga,2022,SF,19.0,70.0,1185.0,15.2,0.6,22.7,-1.5,0.1,3.0,1.3,1.8,9.3,3.3,0.9,0.4,0.3,1.1,0.513,0.336,0.684,13.3
Jonathan Kuminga,2023,PF,20.0,67.0,1394.0,13.3,0.597,19.6,-1.7,0.1,2.4,1.0,1.4,9.9,3.4,1.9,0.6,0.5,1.4,0.525,0.37,0.652,17.0
Jonathan Kuminga,2024,PF,21.0,74.0,1949.0,17.0,0.598,24.1,-0.4,0.8,4.6,2.7,1.9,16.1,4.8,2.2,0.7,0.5,1.6,0.529,0.321,0.746,15.7
Jonathon Simmons,2016,SG,26.0,55.0,813.0,11.9,0.586,18.9,-2.7,-0.2,2.0,0.7,1.3,6.0,1.7,1.1,0.4,0.1,1.0,0.504,0.383,0.75,9.9
Jonathon Simmons,2017,SG,27.0,78.0,1392.0,9.9,0.504,18.0,-2.6,-0.2,2.0,-0.1,2.1,6.2,2.1,1.6,0.6,0.3,1.0,0.42,0.294,0.75,12.7
Jordan Bell,2018,C,23.0,57.0,809.0,18.0,0.641,13.9,2.8,1.0,2.9,1.6,1.4,4.6,3.6,1.8,0.6,1.0,0.9,0.627,0.0,0.682,13.9
Jordan Bell,2019,C,25.0,29.0,256.0,13.9,0.577,16.4,-2.5,0.0,0.4,0.2,0.2,3.3,2.7,1.1,0.3,0.8,0.6,0.516,0.0,0.61,13.9
Jordan Clarkson,2015,PG,22.0,59.0,1476.0,16.9,0.528,23.0,0.2,0.8,2.4,2.0,0.4,11.9,3.2,3.5,0.9,0.2,1.6,0.448,0.314,0.829,14.3
Jordan Clarkson,2016,SG,23.0,79.0,2552.0,14.3,0.516,22.8,-1.6,0.2,2.1,1.7,0.4,15.5,4.0,2.4,1.1,0.1,1.7,0.433,0.347,0.804,13.2
Jordan Clarkson,2017,SG,24.0,82.0,2397.0,13.2,0.526,23.3,-2.5,-0.3,1.2,0.5,0.7,14.7,3.0,2.6,1.1,0.1,2.0,0.445,0.329,0.798,16.4
Jordan Clarkson,2018,SG,25.0,81.0,1888.0,16.4,0.542,26.5,0.1,1.0,3.0,1.9,1.2,13.9,2.7,2.7,0.7,0.1,1.6,0.451,0.352,0.8,17.3
Jordan Clarkson,2019,SG,27.0,71.0,1705.0,17.3,0.574,26.3,1.1,1.3,3.4,2.4,1.0,16.8,3.3,2.4,0.7,0.2,1.7,0.448,0.324,0.844,17.3
Jordan Clarkson,2020,SG,27.0,71.0,1705.0,17.3,0.574,26.3,1.1,1.3,3.4,2.4,1.0,15.2,2.6,1.9,0.6,0.2,1.4,0.454,0.368,0.836,17.1
Jordan Clarkson,2021,SG,28.0,68.0,1818.0,17.1,0.549,29.7,1.4,1.6,4.2,1.7,2.5,18.4,4.0,2.5,0.9,0.1,1.7,0.425,0.347,0.896,14.9
Jordan Clarkson,2022,SG,29.0,79.0,2141.0,14.9,0.532,26.8,-0.6,0.7,3.5,1.5,2.0,16.0,3.5,2.5,0.8,0.2,1.6,0.419,0.318,0.828,14.7
Jordan Clarkson,2023,SG,30.0,61.0,1988.0,14.7,0.558,27.8,-1.4,0.3,1.7,0.9,0.8,20.8,4.0,4.4,0.5,0.2,3.0,0.444,0.338,0.816,12.7
Jordan Clarkson,2024,SG,31.0,55.0,1682.0,12.7,0.521,26.1,-4.5,-1.1,0.2,0.1,0.1,17.1,3.4,5.0,0.6,0.1,2.7,0.413,0.294,0.881,14.5
Jordan Goodwin,2023,PG,24.0,62.0,1106.0,14.8,0.531,17.3,0.7,0.8,2.2,0.9,1.3,6.6,3.3,2.7,0.9,0.4,0.9,0.448,0.322,0.768,12.6
Jordan Goodwin,2024,PG,25.0,57.0,1055.0,12.6,0.451,19.0,-1.0,0.3,1.2,-0.2,1.4,6.5,4.4,2.7,0.8,0.3,1.0,0.369,0.298,0.746,12.1
Jordan Hawkins,2024,SG,21.0,67.0,1160.0,10.2,0.533,19.9,-3.1,-0.3,1.3,0.3,1.0,7.8,2.2,1.0,0.3,0.1,0.6,0.382,0.366,0.838,9.6
Jordan Hill,2015,C,27.0,70.0,1874.0,16.2,0.494,22.7,-2.2,-0.1,2.2,1.1,1.1,12.0,7.9,1.5,0.5,0.7,1.5,0.459,0.273,0.738,16.4
Jordan McLaughlin,2020,PG,23.0,30.0,590.0,16.3,0.587,15.8,0.3,0.3,1.6,1.1,0.4,7.6,1.6,4.2,1.1,0.1,1.0,0.489,0.382,0.667,12.0
Jordan McLaughlin,2021,PG,24.0,51.0,938.0,12.0,0.502,13.7,-1.7,0.1,1.2,0.6,0.6,5.0,2.1,3.8,1.0,0.1,1.0,0.413,0.359,0.767,13.4
Jordan McLaughlin,2022,PG,25.0,62.0,902.0,13.4,0.535,11.8,0.4,0.6,2.3,1.3,1.0,3.8,1.5,2.9,0.9,0.2,0.6,0.44,0.318,0.75,11.8
Jordan McLaughlin,2023,PG,26.0,43.0,678.0,11.8,0.526,11.7,-0.7,0.2,1.3,0.7,0.6,3.7,1.4,3.4,0.7,0.1,0.8,0.421,0.308,0.833,15.5
Jordan McLaughlin,2024,PG,27.0,56.0,626.0,15.5,0.638,12.1,4.2,1.0,2.5,1.4,1.1,3.5,1.3,2.0,0.6,0.1,0.3,0.483,0.472,0.722,12.3
Jordan McRae,2016,PG,24.0,22.0,195.0,14.2,0.548,23.9,-1.8,0.0,0.4,0.2,0.1,4.5,0.9,1.1,0.1,0.0,0.7,0.436,0.455,0.75,9.7
