Player,season,PER,TS%,USG%,BPM,VORP,WS,OWS,DWS,PTS,TRB,AST,STL,BLK,TOV,Age,G,MP,PER_next
Julius Randle,2023,20.3,0.581,29.5,3.7,3.9,8.1,5.0,3.1,25.1,10.0,4.1,0.6,0.3,2.8,28.0,77.0,2737.0,18.9
Julius Randle,2024,18.9,0.569,29.9,1.9,1.6,3.8,1.9,1.9,24.0,9.2,5.0,0.5,0.3,3.5,29.0,46.0,1630.0,17.5
Justin Anderson,2016,12.3,0.522,15.8,0.3,0.4,1.1,0.3,0.8,3.8,2.4,0.5,0.3,0.5,0.4,22.0,55.0,647.0,13.9
Justin Anderson,2017,13.9,0.537,20.9,-1.3,0.2,1.9,0.6,1.3,7.1,3.3,0.9,0.5,0.3,0.9,23.0,75.0,1228.0,13.0
Justin Champagnie,2022,13.6,0.571,12.0,-2.0,0.0,0.8,0.5,0.3,2.3,2.0,0.3,0.2,0.1,0.2,20.0,36.0,281.0,15.7
Justin Hamilton,2015,14.6,0.551,14.2,-0.8,0.2,1.5,1.0,0.5,5.3,3.3,0.9,0.7,0.7,0.6,24.0,41.0,712.0,13.6
Justin Holiday,2015,12.1,0.498,18.8,-1.4,0.1,1.3,0.2,1.0,4.3,1.2,0.8,0.7,0.2,0.5,25.0,59.0,657.0,9.4
Justin Holiday,2016,9.4,0.489,16.2,-3.1,-0.2,0.6,-0.3,0.9,4.5,1.7,1.1,0.6,0.4,0.7,26.0,53.0,773.0,12.7
Justin Holiday,2017,12.7,0.549,16.9,-0.3,0.7,2.5,1.3,1.2,7.7,2.7,1.2,0.8,0.4,0.8,27.0,82.0,1639.0,10.8
Justin Holiday,2018,10.8,0.513,18.2,-1.9,0.0,1.7,0.1,1.6,12.2,4.0,2.1,1.1,0.4,1.3,28.0,72.0,2265.0,12.1
Justin Holiday,2019,12.1,0.585,13.4,1.3,1.5,4.2,1.6,2.6,10.5,3.9,1.8,1.5,0.4,1.3,30.0,73.0,1826.0,12.1
Justin Holiday,2020,12.1,0.585,13.4,1.3,1.5,4.2,1.6,2.6,8.3,3.3,1.3,1.2,0.6,0.6,30.0,73.0,1826.0,10.4
Justin Holiday,2021,10.4,0.571,14.0,-1.0,0.6,3.1,1.4,1.8,10.5,3.6,1.7,1.0,0.6,0.8,31.0,72.0,2183.0,9.5
Justin Holiday,2022,9.5,0.543,15.8,-2.2,-0.1,1.4,0.8,0.6,10.1,2.6,1.7,0.8,0.4,0.9,32.0,74.0,2057.0,6.6
Justin Holiday,2023,6.6,0.494,14.1,-3.9,-0.3,0.1,-0.4,0.5,4.5,1.2,0.9,0.4,0.4,0.5,33.0,46.0,706.0,9.7
Justin Jackson,2018,9.2,0.521,14.2,-3.5,-0.6,1.0,0.4,0.5,6.7,2.8,1.1,0.4,0.2,0.6,22.0,68.0,1506.0,9.5
Justin Jackson,2019,9.5,0.496,15.4,-3.4,-0.4,1.2,0.6,0.6,7.2,2.6,1.2,0.4,0.2,0.4,24.0,65.0,1045.0,9.5
Justin Jackson,2020,9.5,0.496,15.4,-3.4,-0.4,1.2,0.6,0.6,5.5,2.4,0.8,0.2,0.2,0.2,24.0,65.0,1045.0,10.4
Justin Jackson,2021,10.4,0.516,19.8,-3.5,-0.2,0.2,-0.1,0.3,7.2,2.3,1.5,0.4,0.1,0.9,25.0,34.0,577.0,6.3
Justin James,2020,11.0,0.477,18.9,-1.4,0.0,0.1,-0.1,0.2,2.5,0.9,0.5,0.2,0.3,0.2,23.0,36.0,232.0,11.3
Justise Winslow,2016,8.4,0.489,12.5,-2.6,-0.3,2.5,-0.2,2.7,6.4,5.2,1.5,0.9,0.3,1.2,19.0,78.0,2232.0,11.5
Justise Winslow,2018,11.5,0.496,16.3,-1.1,0.4,2.6,0.2,2.4,7.8,5.4,2.2,0.8,0.5,1.1,21.0,68.0,1680.0,6.2
Justise Winslow,2021,6.2,0.395,21.9,-6.0,-0.5,-0.7,-1.3,0.6,6.8,4.5,1.9,0.6,0.5,1.4,24.0,26.0,507.0,13.1
Justise Winslow,2022,13.1,0.479,18.9,-1.7,0.1,0.8,-0.3,1.1,5.7,4.2,1.8,0.7,0.5,1.0,25.0,48.0,775.0,9.3
Jusuf Nurkić,2015,14.8,0.483,20.7,-2.8,-0.2,1.6,-0.2,1.8,6.9,6.2,0.8,0.8,1.1,1.4,20.0,62.0,1103.0,15.9
Jusuf Nurkić,2016,15.9,0.46,27.2,-2.9,-0.1,0.4,-0.5,0.9,8.2,5.5,1.3,0.8,1.4,1.7,21.0,32.0,547.0,17.5
Jusuf Nurkić,2017,17.5,0.528,23.9,-0.9,0.4,2.0,0.2,1.8,10.2,7.2,1.9,0.8,1.1,2.2,22.0,65.0,1391.0,19.2
Jusuf Nurkić,2018,19.2,0.528,26.4,0.0,1.1,4.7,0.8,3.9,14.3,9.0,1.8,0.8,1.4,2.3,23.0,79.0,2088.0,20.5
Jusuf Nurkić,2021,20.5,0.554,22.3,2.5,1.0,2.4,1.2,1.2,11.5,9.0,3.4,1.0,1.1,2.0,26.0,37.0,880.0,20.0
Jusuf Nurkić,2022,20.0,0.586,23.6,0.3,0.9,3.6,2.0,1.7,15.0,11.1,2.8,1.1,0.6,2.6,27.0,56.0,1579.0,17.3
Jusuf Nurkić,2023,17.3,0.589,22.1,0.1,0.7,2.7,1.2,1.5,13.3,9.1,2.9,0.8,0.8,2.3,28.0,52.0,1391.0,17.4
Jusuf Nurkić,2024,17.4,0.559,19.1,1.1,1.6,5.8,2.0,3.8,10.9,11.0,4.0,1.1,1.1,2.3,29.0,76.0,2078.0,15.2
Juwan Morgan,2020,10.1,0.648,11.0,-3.2,0.0,0.3,0.2,0.1,1.7,1.4,0.3,0.0,0.1,0.3,22.0,21.0,134.0,8.5
K.J. McDaniels,2015,10.6,0.494,19.3,-2.8,-0.3,0.6,-0.9,1.5,7.9,3.2,1.2,0.7,1.1,1.7,21.0,62.0,1352.0,10.6
K.J. McDaniels,2016,10.6,0.522,18.7,-3.9,-0.1,0.2,0.1,0.1,2.4,1.1,0.3,0.2,0.2,0.5,22.0,37.0,235.0,11.5
KJ Martin,2021,14.6,0.59,15.6,-1.8,0.0,2.2,1.3,0.9,9.3,5.4,1.1,0.7,0.9,0.8,20.0,45.0,1068.0,14.3
KJ Martin,2022,14.3,0.603,16.3,-1.2,0.4,2.9,2.3,0.6,8.8,3.8,1.3,0.4,0.5,0.8,21.0,79.0,1656.0,15.4
KJ Martin,2023,15.4,0.635,16.4,-0.7,0.7,4.9,4.2,0.7,12.7,5.5,1.5,0.5,0.4,1.1,22.0,82.0,2292.0,9.9
KJ Martin,2024,9.9,0.563,13.4,-4.1,-0.4,1.1,0.3,0.8,3.7,2.2,0.9,0.4,0.2,0.5,23.0,60.0,746.0,10.2
KZ Okpala,2021,5.2,0.448,11.9,-7.1,-0.6,0.1,-0.3,0.4,2.5,1.8,0.5,0.3,0.3,0.4,21.0,37.0,447.0,10.4
KZ Okpala,2022,10.4,0.521,14.4,-2.8,-0.1,0.5,0.2,0.3,3.7,2.0,0.7,0.2,0.3,0.2,22.0,21.0,244.0,6.2
Kai Jones,2022,9.2,0.628,15.9,-6.6,-0.1,0.0,0.0,0.0,1.0,0.5,0.2,0.0,0.1,0.3,21.0,21.0,63.0,10.8
Kai Jones,2023,10.8,0.597,12.4,-4.0,-0.3,0.7,0.0,0.7,3.4,2.7,0.3,0.4,0.7,0.7,22.0,46.0,550.0,20.2
Karl-Anthony Towns,2016,22.5,0.59,24.9,2.2,2.7,8.3,5.5,2.8,18.3,10.5,2.0,0.7,1.7,2.2,20.0,82.0,2627.0,25.9
Karl-Anthony Towns,2017,25.9,0.618,27.5,4.7,5.2,12.7,9.9,2.8,25.1,12.3,2.7,0.7,1.3,2.6,21.0,82.0,3030.0,24.9
Karl-Anthony Towns,2018,24.9,0.646,22.9,5.1,5.2,14.0,10.6,3.4,21.3,12.3,2.4,0.8,1.4,1.9,22.0,82.0,2918.0,26.5
Karl-Anthony Towns,2019,26.5,0.642,28.8,7.8,2.9,5.1,3.7,1.3,24.4,12.4,3.4,0.9,1.6,3.1,24.0,35.0,1187.0,26.5
Karl-Anthony Towns,2020,26.5,0.642,28.8,7.8,2.9,5.1,3.7,1.3,26.5,10.8,4.4,0.9,1.2,3.1,24.0,35.0,1187.0,23.1
Karl-Anthony Towns,2021,23.1,0.612,29.1,4.5,2.8,5.4,3.8,1.6,24.8,10.6,4.5,0.8,1.1,3.2,25.0,50.0,1689.0,24.1
Karl-Anthony Towns,2022,24.1,0.64,27.8,5.0,4.4,10.3,7.1,3.2,24.6,9.8,3.6,1.0,1.1,3.1,26.0,74.0,2476.0,18.8
Karl-Anthony Towns,2023,18.8,0.618,25.6,3.0,1.2,2.7,1.5,1.1,20.8,8.1,4.8,0.7,0.6,3.0,27.0,29.0,957.0,18.8
Karl-Anthony Towns,2024,18.8,0.625,27.4,2.5,2.3,6.3,2.6,3.6,21.8,8.3,3.0,0.7,0.7,2.9,28.0,62.0,2026.0,23.4
Kawhi Leonard,2015,22.0,0.567,23.0,5.9,4.1,8.6,4.2,4.4,16.5,7.2,2.5,2.3,0.8,1.5,23.0,64.0,2033.0,26.0
Kawhi Leonard,2016,26.0,0.616,25.8,9.1,6.7,13.7,8.3,5.5,21.2,6.8,2.6,1.8,1.0,1.5,24.0,72.0,2380.0,27.6
Kawhi Leonard,2017,27.6,0.61,31.1,9.4,7.1,13.6,8.9,4.7,25.5,5.8,3.5,1.8,0.7,2.1,25.0,74.0,2474.0,26.9
Kawhi Leonard,2019,26.9,0.589,33.0,8.9,5.1,8.7,5.4,3.3,26.6,7.3,3.3,1.8,0.4,2.0,28.0,57.0,1848.0,26.9
Kawhi Leonard,2020,26.9,0.589,33.0,8.9,5.1,8.7,5.4,3.3,27.1,7.1,4.9,1.8,0.6,2.6,28.0,57.0,1848.0,26.0
Kawhi Leonard,2021,26.0,0.622,28.6,7.3,4.2,8.8,6.4,2.4,24.8,6.5,5.2,1.6,0.4,2.0,29.0,52.0,1773.0,23.9
Kawhi Leonard,2023,23.9,0.623,27.0,6.1,3.5,7.1,4.9,2.2,23.8,6.5,3.9,1.4,0.5,1.7,31.0,52.0,1748.0,23.2
Kawhi Leonard,2024,23.2,0.626,26.5,5.5,4.4,8.9,6.0,2.9,23.7,6.1,3.6,1.6,0.9,1.8,32.0,68.0,2330.0,20.5
Keegan Murray,2023,12.3,0.597,15.8,-0.6,0.8,4.3,2.6,1.7,12.2,4.6,1.2,0.8,0.5,0.8,22.0,80.0,2382.0,13.3
Keegan Murray,2024,13.3,0.569,18.1,-0.9,0.8,5.2,2.6,2.6,15.2,5.5,1.7,1.0,0.8,0.8,23.0,77.0,2588.0,12.0
Keita Bates-Diop,2019,12.4,0.539,15.8,-1.4,0.1,1.2,0.6,0.6,5.0,2.8,0.6,0.6,0.5,0.5,24.0,44.0,744.0,12.4
Keita Bates-Diop,2020,12.4,0.539,15.8,-1.4,0.1,1.2,0.6,0.6,6.5,2.9,0.7,0.4,0.5,0.4,24.0,44.0,744.0,12.0
Keita Bates-Diop,2021,12.0,0.518,14.8,-1.9,0.0,0.3,0.1,0.3,2.6,1.6,0.4,0.4,0.2,0.2,25.0,30.0,245.0,12.4
Keita Bates-Diop,2022,12.4,0.578,14.8,-2.6,-0.1,1.6,0.6,1.0,5.7,3.9,0.7,0.5,0.2,0.8,26.0,59.0,957.0,14.9
Keita Bates-Diop,2023,14.9,0.609,16.7,-0.6,0.5,2.7,2.1,0.6,9.7,3.7,1.5,0.7,0.3,0.8,27.0,67.0,1452.0,11.5
Kelan Martin,2020,9.2,0.506,17.8,-4.3,-0.3,0.2,-0.1,0.3,6.4,3.1,0.7,0.2,0.3,0.6,24.0,31.0,495.0,13.9
Kelan Martin,2021,13.9,0.551,20.9,-2.4,0.0,0.4,0.1,0.4,4.5,2.2,0.5,0.3,0.3,0.5,25.0,35.0,322.0,9.4
Keldon Johnson,2021,13.8,0.557,19.2,-1.6,0.2,3.3,1.6,1.7,12.8,6.0,1.8,0.6,0.3,1.1,21.0,69.0,1968.0,15.2
Keldon Johnson,2022,15.2,0.574,21.3,-0.5,0.9,4.9,2.9,2.0,17.0,6.1,2.1,0.8,0.2,1.2,22.0,75.0,2392.0,15.3
Keldon Johnson,2023,15.3,0.551,27.9,-1.8,0.1,1.3,0.7,0.5,22.0,5.0,2.9,0.7,0.2,2.1,23.0,63.0,2063.0,14.2
Keldon Johnson,2024,14.2,0.565,21.9,-1.7,0.2,3.0,1.5,1.5,15.7,5.5,2.8,0.7,0.3,1.4,24.0,69.0,2038.0,15.6
Kelly Olynyk,2015,15.9,0.558,21.1,0.4,0.8,3.6,1.5,2.1,10.3,4.7,1.7,1.0,0.6,1.5,23.0,64.0,1423.0,16.3
Kelly Olynyk,2016,16.3,0.561,20.9,1.9,1.4,4.1,2.1,2.0,10.0,4.1,1.5,0.8,0.5,1.1,24.0,69.0,1395.0,15.3
Kelly Olynyk,2017,15.3,0.603,19.0,0.3,0.9,4.1,2.2,1.9,9.0,4.8,2.0,0.6,0.4,1.3,25.0,75.0,1538.0,17.8
Kelly Olynyk,2018,17.8,0.612,21.7,2.3,1.9,5.5,2.8,2.7,11.5,5.7,2.7,0.8,0.5,1.9,26.0,76.0,1779.0,14.6
Kelly Olynyk,2019,14.6,0.621,17.4,1.0,1.0,3.7,1.9,1.8,10.0,4.7,1.8,0.7,0.5,1.4,28.0,67.0,1300.0,14.6
Kelly Olynyk,2020,14.6,0.621,17.4,1.0,1.0,3.7,1.9,1.8,8.2,4.6,1.7,0.7,0.3,1.1,28.0,67.0,1300.0,16.4
Kelly Olynyk,2021,16.4,0.61,19.7,1.2,1.6,5.1,2.5,2.6,13.5,7.0,2.9,1.1,0.6,1.8,29.0,70.0,1997.0,16.7
Kelly Olynyk,2022,16.7,0.561,21.5,1.6,0.7,1.6,0.8,0.8,9.1,4.4,2.8,0.8,0.5,1.5,30.0,40.0,764.0,14.4
Kelly Olynyk,2023,14.4,0.643,17.8,0.4,1.2,4.3,2.4,1.9,12.5,6.2,3.7,0.9,0.5,2.5,31.0,68.0,1942.0,17.4
Kelly Olynyk,2024,17.4,0.661,17.5,1.8,1.7,4.9,3.5,1.4,9.8,5.3,4.4,0.9,0.4,1.9,32.0,78.0,1759.0,14.9
Kelly Oubre Jr.,2016,8.2,0.507,17.4,-5.1,-0.5,0.4,-0.3,0.7,3.7,2.1,0.2,0.3,0.1,0.5,20.0,63.0,671.0,9.1
Kelly Oubre Jr.,2017,9.1,0.516,14.6,-3.2,-0.5,2.0,0.6,1.5,6.3,3.3,0.6,0.7,0.2,0.6,21.0,79.0,1605.0,11.9
Kelly Oubre Jr.,2018,11.9,0.534,19.4,-1.7,0.2,3.7,1.4,2.3,11.8,4.5,1.2,1.0,0.4,1.1,22.0,81.0,2231.0,14.9
Kelly Oubre Jr.,2019,14.9,0.56,22.4,-0.5,0.7,3.8,1.7,2.1,15.2,4.7,1.2,1.2,0.9,1.5,24.0,56.0,1933.0,14.9
Kelly Oubre Jr.,2020,14.9,0.56,22.4,-0.5,0.7,3.8,1.7,2.1,18.7,6.4,1.5,1.3,0.7,1.5,24.0,56.0,1933.0,13.3
Kelly Oubre Jr.,2021,13.3,0.529,22.1,-1.9,0.0,2.2,0.0,2.2,15.4,6.0,1.3,1.0,0.8,1.3,25.0,55.0,1687.0,14.9
Kelly Oubre Jr.,2022,14.9,0.56,23.0,-1.4,0.3,3.3,1.8,1.4,15.0,4.0,1.1,1.0,0.4,0.9,26.0,76.0,1999.0,14.8
Kelly Oubre Jr.,2023,14.8,0.534,26.5,-1.1,0.3,1.7,0.1,1.5,20.3,5.2,1.1,1.4,0.4,1.3,27.0,48.0,1548.0,13.5
Kelly Oubre Jr.,2024,13.5,0.535,22.4,-2.3,-0.1,3.0,0.6,2.4,15.4,5.0,1.5,1.1,0.7,1.3,28.0,68.0,2055.0,13.5
Kemba Walker,2015,17.6,0.486,25.9,2.3,2.3,4.5,1.8,2.6,17.3,3.5,5.1,1.4,0.5,1.6,24.0,62.0,2119.0,20.8
Kemba Walker,2016,20.8,0.554,26.5,4.0,4.3,9.9,6.3,3.6,20.9,4.4,5.2,1.6,0.5,2.1,25.0,81.0,2885.0,21.3
Kemba Walker,2017,21.3,0.569,29.2,4.1,4.2,8.1,5.9,2.2,23.2,3.9,5.5,1.1,0.3,2.1,26.0,79.0,2739.0,20.6
Kemba Walker,2018,20.6,0.572,27.4,4.0,4.2,8.6,6.5,2.0,22.1,3.1,5.6,1.1,0.3,2.2,27.0,80.0,2736.0,20.0
Kemba Walker,2019,20.0,0.575,27.2,4.6,2.9,5.9,3.9,2.0,25.6,4.4,5.9,1.2,0.4,2.6,29.0,56.0,1742.0,20.0
Kemba Walker,2020,20.0,0.575,27.2,4.6,2.9,5.9,3.9,2.0,20.4,3.9,4.8,0.9,0.5,2.1,29.0,56.0,1742.0,17.7
Kemba Walker,2021,17.7,0.559,26.1,2.1,1.4,3.3,2.1,1.1,19.3,4.0,4.9,1.1,0.3,2.0,30.0,43.0,1369.0,13.9
Kendall Marshall,2015,12.4,0.562,15.1,-0.8,0.1,0.8,0.3,0.5,4.2,1.0,3.1,0.8,0.0,1.3,23.0,28.0,417.0,6.7
Kendrick Nunn,2020,12.9,0.534,24.1,-2.3,-0.1,2.0,0.4,1.6,15.3,2.7,3.3,0.8,0.2,1.7,24.0,67.0,1962.0,14.2
Kendrick Nunn,2021,14.2,0.596,20.9,-0.5,0.6,2.9,1.4,1.5,14.6,3.2,2.6,0.9,0.3,1.4,25.0,56.0,1650.0,11.1
Kendrick Perkins,2015,7.0,0.467,13.6,-5.4,-1.0,0.1,-1.2,1.3,3.6,4.7,0.8,0.2,0.6,1.4,30.0,68.0,1148.0,6.0
Kenneth Faried,2015,18.4,0.548,20.3,-0.1,1.0,5.6,3.5,2.1,12.6,8.9,1.2,0.8,0.8,1.6,25.0,75.0,2086.0,21.0
Kenneth Faried,2016,21.0,0.577,21.0,0.3,1.0,5.5,4.0,1.5,12.5,8.7,1.2,0.5,0.9,1.4,26.0,67.0,1694.0,20.3
Kenneth Faried,2017,20.3,0.588,18.3,0.3,0.7,4.5,3.3,1.2,9.6,7.6,0.9,0.7,0.7,1.0,27.0,61.0,1296.0,17.4
Kenneth Lofton Jr.,2023,20.2,0.572,27.6,-0.4,0.1,0.5,0.3,0.2,5.0,2.1,0.8,0.2,0.1,0.5,20.0,24.0,176.0,14.7
Kenrich Williams,2019,7.5,0.429,8.9,-2.4,-0.1,0.9,0.1,0.8,6.1,4.8,1.8,1.0,0.4,0.8,25.0,39.0,832.0,7.5
Kenrich Williams,2020,7.5,0.429,8.9,-2.4,-0.1,0.9,0.1,0.8,3.5,4.8,1.5,0.7,0.5,0.6,25.0,39.0,832.0,14.0
Kenrich Williams,2021,14.0,0.599,15.3,-0.7,0.4,2.8,1.6,1.2,8.0,4.1,2.3,0.8,0.3,1.2,26.0,66.0,1426.0,13.3
Kenrich Williams,2022,13.3,0.532,15.6,-0.3,0.5,1.8,0.8,1.0,7.4,4.5,2.2,0.9,0.2,0.9,27.0,49.0,1072.0,14.4
Kenrich Williams,2023,14.4,0.585,13.7,0.5,0.8,3.3,2.0,1.3,8.0,4.9,2.0,0.8,0.3,0.6,28.0,53.0,1206.0,11.9
Kenrich Williams,2024,11.9,0.568,13.4,-0.8,0.3,2.5,1.1,1.3,4.7,3.0,1.3,0.6,0.1,0.5,29.0,69.0,1029.0,13.7
Kent Bazemore,2015,9.7,0.52,15.5,-2.1,0.0,1.6,-0.4,1.9,5.2,3.0,1.0,0.7,0.4,1.0,25.0,75.0,1324.0,13.4
Kent Bazemore,2016,13.4,0.551,20.0,0.3,1.2,4.1,0.3,3.8,11.6,5.1,2.3,1.3,0.5,1.8,26.0,75.0,2083.0,11.6
Kent Bazemore,2017,11.6,0.504,20.5,-1.0,0.5,2.1,-0.6,2.8,11.0,3.2,2.4,1.2,0.7,1.7,27.0,73.0,1963.0,14.5
Kent Bazemore,2018,14.5,0.547,22.5,0.6,1.2,2.2,0.2,2.0,12.9,3.8,3.5,1.5,0.7,2.4,28.0,65.0,1789.0,9.3
Kent Bazemore,2019,9.3,0.499,17.5,-3.0,-0.5,0.6,-0.9,1.5,11.6,3.9,2.3,1.3,0.6,1.8,30.0,68.0,1688.0,9.3
Kent Bazemore,2020,9.3,0.499,17.5,-3.0,-0.5,0.6,-0.9,1.5,8.8,4.3,1.4,1.1,0.6,1.3,30.0,68.0,1688.0,10.6
Kent Bazemore,2021,10.6,0.564,16.3,-1.2,0.2,1.8,-0.2,2.1,7.2,3.4,1.6,1.0,0.5,1.2,31.0,67.0,1333.0,6.0
Kentavious Caldwell-Pope,2015,11.2,0.501,19.5,-1.7,0.2,2.8,1.1,1.8,12.7,3.1,1.3,1.1,0.2,1.1,21.0,82.0,2587.0,12.4
Kentavious Caldwell-Pope,2016,12.4,0.521,18.2,-0.3,1.2,5.3,2.6,2.7,14.5,3.7,1.8,1.4,0.2,1.4,22.0,76.0,2789.0,12.8
Kentavious Caldwell-Pope,2017,12.8,0.519,19.2,-0.2,1.1,4.5,2.0,2.5,13.8,3.3,2.5,1.2,0.2,1.1,23.0,76.0,2529.0,13.2
Kentavious Caldwell-Pope,2018,13.2,0.561,16.9,0.3,1.4,5.3,2.6,2.7,13.4,5.2,2.2,1.4,0.2,1.3,24.0,74.0,2458.0,11.0
Kentavious Caldwell-Pope,2019,11.0,0.584,14.7,-0.8,0.5,3.7,1.9,1.9,11.4,2.9,1.3,0.9,0.2,0.8,26.0,69.0,1762.0,11.0
Kentavious Caldwell-Pope,2020,11.0,0.584,14.7,-0.8,0.5,3.7,1.9,1.9,9.3,2.1,1.6,0.8,0.2,0.9,26.0,69.0,1762.0,10.7
Kentavious Caldwell-Pope,2021,10.7,0.588,14.2,-0.5,0.7,4.2,1.6,2.6,9.7,2.7,1.9,0.9,0.4,1.0,27.0,67.0,1902.0,12.6
Kentavious Caldwell-Pope,2022,12.6,0.568,19.0,-1.5,0.3,2.8,1.4,1.4,13.2,3.4,1.9,1.1,0.3,1.3,28.0,77.0,2329.0,11.5
Kentavious Caldwell-Pope,2023,11.5,0.598,14.1,-1.0,0.6,4.5,2.0,2.5,10.8,2.7,2.4,1.5,0.5,1.1,29.0,76.0,2381.0,10.7
Kentavious Caldwell-Pope,2024,10.7,0.602,12.9,-1.4,0.4,4.8,2.2,2.6,10.1,2.4,2.4,1.3,0.6,1.0,30.0,76.0,2402.0,9.9
Keon Ellis,2024,12.0,0.627,12.4,1.2,0.8,2.3,1.1,1.2,5.4,2.2,1.5,0.9,0.5,0.6,24.0,57.0,978.0,13.5
Keon Johnson,2022,8.7,0.453,21.2,-5.9,-0.7,-0.5,-0.8,0.4,7.2,2.2,2.1,0.8,0.3,1.2,19.0,37.0,697.0,9.0
Keon Johnson,2023,9.0,0.482,25.0,-5.4,-0.4,-0.5,-0.7,0.2,4.7,1.1,1.5,0.5,0.2,1.1,20.0,40.0,416.0,10.4
Kessler Edwards,2022,8.3,0.516,13.8,-3.8,-0.5,0.6,-0.2,0.9,5.9,3.6,0.6,0.6,0.5,0.9,21.0,48.0,987.0,8.4
Kessler Edwards,2023,8.4,0.502,12.7,-3.9,-0.2,0.4,0.1,0.3,2.8,1.7,0.6,0.4,0.2,0.4,22.0,36.0,385.0,10.3
Kessler Edwards,2024,10.3,0.541,14.0,-1.5,0.0,0.5,0.2,0.3,1.7,0.8,0.3,0.2,0.1,0.1,23.0,54.0,275.0,11.3
Kevin Durant,2015,27.6,0.633,29.1,10.0,2.8,4.8,3.8,1.0,25.4,6.6,4.1,0.9,0.9,2.7,26.0,27.0,913.0,28.2
Kevin Durant,2016,28.2,0.634,30.6,9.9,7.8,14.5,11.0,3.5,28.2,8.2,5.0,1.0,1.2,3.5,27.0,72.0,2578.0,27.6
Kevin Durant,2017,27.6,0.651,27.8,8.9,5.7,12.0,8.0,4.0,25.1,8.3,4.8,1.1,1.6,2.2,28.0,62.0,2070.0,26.0
Kevin Durant,2018,26.0,0.64,30.4,7.3,5.5,10.4,7.5,2.9,26.4,6.8,5.4,0.7,1.8,3.0,29.0,68.0,2325.0,26.4
Kevin Durant,2021,26.4,0.666,31.2,7.2,2.7,5.0,3.7,1.2,26.9,7.1,5.6,0.7,1.3,3.4,32.0,35.0,1157.0,25.6
Kevin Durant,2022,25.6,0.634,31.2,7.2,4.8,8.4,6.4,2.0,29.9,7.4,6.4,0.9,0.9,3.5,33.0,55.0,2047.0,25.9
Kevin Durant,2023,25.9,0.677,30.7,7.1,3.9,6.8,4.7,2.1,29.1,6.7,5.0,0.7,1.4,3.3,34.0,47.0,1672.0,21.2
Kevin Durant,2024,21.2,0.626,29.0,4.0,4.3,8.3,5.1,3.2,27.1,6.6,5.0,0.9,1.2,3.3,35.0,75.0,2791.0,21.2
Kevin Garnett,2015,15.2,0.496,17.8,0.7,0.7,1.9,0.4,1.5,6.9,6.6,1.6,1.0,0.4,1.0,38.0,47.0,952.0,12.3
Kevin Huerter,2019,11.5,0.536,17.1,-1.6,0.2,1.6,1.0,0.6,9.7,3.3,2.9,0.9,0.3,1.5,21.0,56.0,1760.0,11.5
Kevin Huerter,2020,11.5,0.536,17.1,-1.6,0.2,1.6,1.0,0.6,12.2,4.1,3.8,0.9,0.5,1.6,21.0,56.0,1760.0,12.2
Kevin Huerter,2021,12.2,0.541,17.2,-0.3,1.0,3.6,1.9,1.7,11.9,3.3,3.5,1.2,0.3,1.1,22.0,69.0,2126.0,11.9
Kevin Huerter,2022,11.9,0.57,17.5,-1.2,0.4,2.8,1.8,1.0,12.1,3.4,2.7,0.7,0.4,1.2,23.0,74.0,2188.0,15.2
Kevin Huerter,2023,15.2,0.617,19.9,1.0,1.7,4.9,3.3,1.7,15.2,3.3,2.9,1.1,0.3,1.3,24.0,75.0,2203.0,12.4
Kevin Huerter,2024,12.4,0.564,17.3,-0.8,0.5,2.9,1.5,1.4,10.2,3.5,2.6,0.7,0.4,0.8,25.0,64.0,1562.0,11.3
Kevin Knox,2019,8.3,0.47,17.8,-4.2,-0.7,0.2,-0.5,0.7,12.8,4.5,1.1,0.6,0.3,1.5,20.0,65.0,1166.0,8.3
Kevin Knox,2020,8.3,0.47,17.8,-4.2,-0.7,0.2,-0.5,0.7,6.4,2.8,0.9,0.4,0.4,0.7,20.0,65.0,1166.0,9.1
Kevin Knox,2021,9.1,0.537,16.2,-1.4,0.1,0.6,0.0,0.6,3.9,1.5,0.5,0.3,0.1,0.4,21.0,42.0,464.0,10.9
Kevin Knox,2022,10.9,0.491,20.0,-4.1,-0.1,0.2,0.1,0.2,3.1,1.5,0.3,0.1,0.1,0.2,22.0,30.0,222.0,11.1
Kevin Knox,2023,11.1,0.579,18.4,-3.5,-0.4,0.7,0.2,0.5,6.6,2.8,0.5,0.4,0.2,0.8,23.0,63.0,952.0,9.9
Kevin Love,2015,18.8,0.562,21.7,2.7,3.0,8.7,5.8,2.9,16.4,9.7,2.2,0.7,0.5,1.6,26.0,75.0,2532.0,19.0
Kevin Love,2016,19.0,0.553,23.4,3.3,3.3,8.5,4.7,3.8,16.0,9.9,2.4,0.8,0.5,1.8,27.0,77.0,2424.0,21.1
Kevin Love,2017,21.1,0.573,26.4,2.1,1.9,6.4,4.0,2.4,19.0,11.1,1.9,0.9,0.4,2.0,28.0,60.0,1885.0,22.4
Kevin Love,2018,22.4,0.614,25.1,3.3,2.2,6.4,4.7,1.6,17.6,9.3,1.7,0.7,0.4,1.5,29.0,59.0,1651.0,17.9
Kevin Love,2019,17.9,0.599,23.1,2.0,1.8,3.8,2.5,1.3,17.0,10.9,2.2,0.3,0.2,1.9,31.0,56.0,1780.0,17.9
